title,author,num_pages,average_rating,ratings_count,text_reviews_count,publisher,publication_date,isbn,adult,art,audiobook,biography,business,childrens,classics,comics,comedy,contemporary,culture,food_and_drink,crime,fantasy,fiction,sexuality_and_gender,literature,graphic_Novels,historical,history,horror,magna,memoir,music,mystery,nonfiction,paranormal,philosophy,poetry,psychology,religion,romance,science,science_fiction,self_help,suspense,spirituality,sports,thriller,travel,young_adult
A Christmas Carol and The Night Before Christmas,Charles Dickens/Clement C. Moore/Arthur Rackham,156,4.35,91,15,Gramercy Books,10/3/2006,0517229277,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In Search of Dracula: The History of Dracula and Vampires,Raymond T. McNally/Radu Florescu,320,3.87,1257,76,Mariner Books,10/31/1994,0395657830,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Annotated Charlotte's Web,E.B. White/Garth Williams/Peter F. Neumeyer,320,4.17,43,2,HarperCollins,10/31/2006,0060882603,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Just as Long as We're Together,Judy Blume,202,4.07,9375,422,Macmillan Children's Books,4/9/2001,0330398040,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Wifey / Smart Women,Judy Blume,560,3.68,376,20,Pocket Books,10/2/2001,0743437578,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Forever...,Judy Blume,199,3.62,239,51,Atheneum/Richard Jackson Books,12/1/2002,0689849737,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fudge-a-Mania (Fudge  #4),Judy Blume,176,4.01,26588,538,Berkley,1/6/2004,0425193829,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tales of a Fourth Grade Nothing (Fudge  #1),Judy Blume,144,4.1,122085,2156,Berkley,1/6/2004,0425193799,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Forever . . .,Judy Blume,178,3.62,45863,2952,Pan Childrens,6/3/2005,033039780X,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Wifey,Judy Blume,304,3.36,11056,750,Berkley,9/6/2005,0425206548,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Everything I Needed to Know about Being a Girl I Learned from Judy Blume,Jennifer O'Connell/Meg Cabot/Megan McCafferty/Melissa Senate/Diana Peterfreund/Stephanie Lessing/Laura Ruby/Erica Orloff/Stacey Ballis/Julie Kenner/Kristin Harmel/Jennifer Coburn/Elise Juska/Kyra Davis/Beth Kendrick/Berta Platas/Lynda Curnyn/Kayla Perrin/Cara Lockwood/Alison Pace/Megan Crane/Lara Deloza/Laura Caldwell/Shanna Swendson,275,3.47,1750,323,Pocket Books,6/5/2007,1416531041,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BFF*: Just As Long As We're Together / Here's to You  Rachel Robinson (*Best Friends Forever),Judy Blume,512,4.26,479,64,Delacorte Books for Young Readers,3/27/2007,0385734077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Yosemite: Its Discovery  Its Wonder and Its People,Margaret Sanborn,289,3.96,23,2,Yosemite Conservancy,12/1/1989,0939666502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A Man of the People,Chinua Achebe,160,3.87,3294,208,Penguin Books,8/16/2016,0385086164,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Collected Poems,Chinua Achebe,84,3.74,213,25,Anchor Books,1/16/2009,1400076587,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Arrow of God (The African Trilogy  #3),Chinua Achebe,230,3.81,4198,300,Anchor Books,1/1/1989,0385014805,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Anatomy of a Boyfriend (Anatomy  #1),Daria Snadowsky,259,3.41,4470,485,Delacorte Press,1/9/2007,0385733208,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lithium for Medea,Kate Braverman/Rick Moody,362,3.95,344,33,Seven Stories Press,3/5/2002,1583224718,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Die Leiden des Jungen Werther,Johann Wolfgang von Goethe/R. Paulin,142,3.67,24,1,Bristol Classical Press,1/1/1998,1853993239,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Odyssey,Homer/George Herbert Palmer,239,3.76,242,25,Dover Publications,12/23/1998,0486406547,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Caesar's Commentaries: On the Gallic War & On the Civil War,Gaius Julius Caesar/James H. Ford/W.A. McDevitte,340,4.12,424,31,El Paso Norte Press,10/1/2005,0976072610,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Conquest of Gaul,Gaius Julius Caesar/F.P. Long/Cheryl Walker,288,3.99,56,8,Barnes  Noble,7/16/2005,0760768951,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Assassination of Julius Caesar: A People's History of Ancient Rome,Michael Parenti,276,4.17,685,73,The New Press,8/30/2004,1565849426,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Letters from the Earth: Uncensored Writings,Mark Twain/Bernard DeVoto/Henry Nash Smith,321,4.21,6568,376,Harper Perennial Modern Classics,2/17/2004,0060518650,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Mark Twain: Selected Works,Mark Twain,690,4.22,41,1,Gramercy,10/2/1990,0517053578,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Blazing Center Study Guide: The Soul-Satisfying Supremacy of God in All Things,John Piper,112,4.3,20,0,Multnomah,7/3/2006,1590526856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The God of Small Things,Arundhati Roy,321,3.94,6667,722,HarperCollins,5/1/1997,0060977493,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Balzac und die kleine chinesische Schneiderin,Dai Sijie,200,3.64,343,15,Piper Taschenbuch,7/1/2003,3492238696,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Wit &  Wisdom of Winston Churchill,James C. Humes/Richard M. Nixon,256,3.98,181,15,Harper Perennial,12/26/2007,0060925779,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winston Churchill,John Keegan,196,3.83,821,91,Viking Books,10/14/2002,0670030791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Illustrated Garden Book: A New Anthology,Robin Lane  Fox/Vita Sackville-West/Freda Titford/Ken Kirkwood,192,4.19,1,1,Atheneum Books,10/1/1986,0689118449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Long Hard Road Out of Hell,Marilyn Manson/Neil Strauss,275,3.89,22293,1141,It Books,3/3/1999,0060987464,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dissecting Marilyn Manson,Gavin Baddeley,192,3.86,526,9,Plexus Publishing,10/1/2007,0859653722,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marilyn Manson,Kurt Reighley,192,3.36,116,5,St. Martin's Griffin,4/15/1998,0312181337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philosophical Papers: Volume 1  Human Agency and Language,Charles Taylor,304,4.35,52,1,Cambridge University Press,3/28/1985,0521317509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Sources of the Self: The Making of the Modern Identity,Charles Taylor,624,4.2,1355,54,Harvard University Press,3/1/1992,0674824261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
The Ethics of Authenticity,Charles Taylor,152,3.92,697,49,Harvard University Press,9/22/1992,0674268636,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Multiculturalism,Charles Taylor/Amy Gutmann/Michael Walzer/Susan R. Wolf/Shierry Weber Nicholsen/Kwame Anthony Appiah/Jürgen Habermas/Steven C. Rockefeller,192,3.8,341,17,Princeton University Press,9/11/1994,0691037795,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Charles Taylor,Ruth  Abbey,220,3.6,14,0,Cambridge University Press,1/26/2004,0521805228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Built To Last: Building America's Amazing Bridges  Dams  Tunnels  and Skyscrapers (Built to Last),George Sullivan,128,4.12,24,6,Scholastic Nonfiction,10/1/2005,0439517370,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Art of the Start: The Time-Tested  Battle-Hardened Guide for Anyone Starting Anything,Guy Kawasaki,240,3.87,22375,402,Portfolio,9/9/2004,1591840562,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
The Death Shift: The True Story of Nurse Genene and the Texas Baby Murders,Peter Elkind,400,3.78,118,11,Onyx,5/1/1990,0451401964,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turn of the Cards (Wild Cards  #12),George R.R. Martin/Victor Milán,432,3.69,567,18,Spectra,1/1/1993,0553561529,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Turn of the Cards,Georgina Grey,0,3.0,3,1,Fawcett Coventry,5/12/1979,0449239691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dr. Seuss (First Biographies),Cheryl Carlson,24,4.33,14,1,Capstone Press,1/1/2005,0736850910,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Go Jump in the Pool! (Macdonald Hall  #2),Gordon Korman,192,4.16,1419,38,Scholastic,1/1/1991,0590442090,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shipwreck (Island I),Gordon Korman/Holter Graham,0,3.8,103,14,Scholastic Audio Books,2/1/2007,0439023319,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
The Pusher (87th Precinct  #3),Ed McBain,192,3.9,1098,75,Orion Books,7/3/2003,0752857932,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Eight Black Horses (87th Precinct  #38),Ed McBain/Mark T. Sullivan,336,3.92,734,40,Pocket Books,4/29/2003,0743463080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Fiddlers (87th Precinct  #55),Ed McBain/Otto Penzler,276,3.86,788,85,Mariner Books,9/5/2006,0156032783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
The Last Dance (87th Precinct  #50),Ed McBain,336,3.69,752,57,Pocket Books,12/1/2000,0671025708,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Listener's Bible: NIV,Anonymous/Max McLean,77,4.6,28,3,Fellowship for the Performance,1/1/2001,1931047170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Information Technology for Management: Transforming Organizations in the Digital Economy,Efraim Turban/Dorothy Leidner/James C. Wetherbe/Ephraim McLean/Christy Cheung/Daniel Tse/Maggie Lew,724,3.93,109,3,John Wiley & Sons,1/1/2005,0471705225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A Search for What Makes Sense: Finding Faith,Brian D. McLaren/Steve Chalke,187,3.59,132,15,Zondervan Publishing Company,2/11/2007,0310272661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Police Brutality: An Anthology,Jill Nelson/Robin D.G. Kelley/Richard Austin/Flores Alexander Forbes/Ron Daniels/Frank Moss/Derrick A. Bell/Claude Andrew Clegg III/Katheryn K. Russell/Patricia J. Williams/Stanley Crouch/Ishmael Reed/Arthur Doye,320,3.8,47,6,W. W. Norton  Company,5/17/2001,0393321630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reluctant Burglar (To Catch a Thief #1),Jill Elizabeth Nelson,345,3.67,177,27,Multnomah Books,8/15/2006,1590526864,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
Q: The Autobiography of Quincy Jones,Quincy Jones,432,4.09,639,51,Three Rivers Press (CA),10/8/2002,0767905105,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mansion On The Hill: Dylan Young Geffen Springsteen and the Head-on-Collision of Rock and Commerce,Fred Goodman,448,3.91,2,0,Pimlico,7/3/2003,0712645624,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lady on the Hill: How Biltmore Estate Became an American Icon,Howard E. Covington Jr.,331,3.91,414,60,Wiley,3/1/2006,0471758183,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hit Men: Power Brokers and Fast Money Inside the Music Business,Fredric Dannen/Erroll McDonald,432,3.94,689,44,Vintage,7/2/1991,0679730613,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Savannah Blues (Weezie and Bebe Mysteries  #1),Mary Kay Andrews,404,3.99,16006,1049,Harper Paperbacks,7/10/2012,0060519134,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Last Shogun: The Life of Tokugawa Yoshinobu,Ryōtarō Shiba/Juliet Winters Carpenter,256,3.76,296,29,Kodansha America,8/20/2004,1568363567,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shōgun (Asian Saga  #1),James Clavell,1152,4.39,4902,299,Hodder & Stoughton,12/2/1999,0340766166,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whoreson,Donald Goines,320,4.32,1493,104,Holloway House,1/1/2000,0870679945,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crime Partners,Donald Goines,159,4.2,474,21,Holloway House,11/1/2000,0870678817,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jonah's Gourd Vine,Zora Neale Hurston,229,3.99,1679,82,Amistad,1/22/1990,0060916516,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Complete Stories,Zora Neale Hurston/Henry Louis Gates Jr./Sieglinde Lemke,336,4.25,756,45,Amistad,1/5/1996,0060921714,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zora Neale Hurston: A Literary Biography,Robert E. Hemenway/Alice Walker,408,4.1,103,9,University of Illinois Press,9/1/1980,0252008073,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zora Neale Hurston: Critical Perspectives Past And Present (Amistad Literary Series),Henry Louis Gates Jr./Kwame Anthony Appiah,238,4.2,24,0,Harper Paperbacks,2/11/2000,1567430287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Tarot Cafe  #1,Sang-Sun Park,176,3.88,1829,85,TokyoPop,3/7/2017,1595325557,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Photography's Other Histories,Christopher Pinney/Nicholas Peterson,296,3.83,24,2,Duke University Press Books,4/24/2003,0822331136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Photos of the Gods: The Printed Image and Political Struggle in India,Christopher Pinney,239,3.96,25,0,Reaktion Books,2/4/2004,1861891849,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antitrust Law,Richard A. Posner,304,4.0,33,1,University of Chicago Press,12/1/2001,0226675769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Case Closed: Lee Harvey Oswald and the Assassination of JFK,Gerald Posner,640,3.96,1194,107,Anchor Books,9/9/2003,1400034620,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sex and Reason,Richard A. Posner,458,3.91,76,13,Harvard University Press,1/1/1992,0674802802,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Law and Literature,Richard A. Posner,432,3.61,95,6,Harvard University Press,3/15/1998,0674514718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orlando: A Biography: Film Screenplay,Sally Potter/Virginia Woolf,75,4.07,84,7,Faber & Faber,10/25/2013,0571172954,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orlando Furioso: Part Two,Ludovico Ariosto/Barbara Reynolds,800,4.23,133,14,Penguin Classics,9/29/1977,014044310X,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Orlando Furioso,Ludovico Ariosto/Guido Waldman,656,4.02,2339,64,Oxford University Press,1/28/1999,0192836773,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A People's Tragedy: The Russian Revolution: 1891-1924,Orlando Figes,1024,4.31,2931,222,Penguin Books,3/1/1998,014024364X,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alas  Babylon,Pat Frank,323,4.08,33140,2614,Harper Perennial Modern Classics,7/5/2005,0060741872,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The South Beach Diet: The Delicious  Doctor-Designed  Foolproof Plan for Fast and Healthy Weight Loss,Arthur Agatston,310,3.45,553,18,Rodale Books,4/5/2003,1579546463,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
On the Beach,Nevil Shute,296,3.94,28414,1744,House of Stratus,10/31/2002,1842322761,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Book of Merlyn: The Unpublished Conclusion to The Once & Future King,T.H. White,137,3.96,109,22,University of Texas Press (Austin/London),9/1/1977,0292707185,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Art of Happiness,Dalai Lama XIV/Howard C. Cutler,336,4.16,80161,2036,Riverhead Hardcover,10/26/1998,1573221112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
The Art of Happiness at Work,Dalai Lama XIV/Howard C. Cutler,224,3.95,1615,95,Hodder Mobius,8/15/2005,0340831200,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
Zen and the Art of Happiness,Chris Prentiss,145,4.05,2955,270,Power Press,6/28/2006,0943015537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
Lovingkindness: The Revolutionary Art of Happiness,Sharon Salzberg/Jon Kabat-Zinn,256,4.24,4373,144,Shambhala,12/28/2004,1590301870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
Kaplan & Sadock's Synopsis of Psychiatry: Behavioral Sciences/Clinical Psychiatry,Benjamin James Sadock/Virginia Alcott Sadock,1500,4.22,246,9,LWW,12/16/2002,0781731836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
How to Go to College Almost for Free  Updated,Ben R. Kaplan,400,3.45,111,11,Collins Reference,9/18/2001,0060937653,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,Kate Hemphill/Zoë Ross/Louise Bostock Lang,616,4.07,69,0,DK Publishing (Dorling Kindersley),8/1/2006,0756615690,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Let's Go Australia on a Budget,Let's Go Inc.,784,3.93,9,2,Let's Go Publications,11/28/2006,031236086X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
National Geographic Traveler: Australia,Roff Smith,400,3.8,9,2,National Geographic,10/5/1999,0792238931,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
